2453744.5000000000	-45548626.3090000000	127227675.0300000000	55431453.0500000000	-46946725.6140000000	127324365.4700000000	54801544.6720000000	-44675476.3620000000	128046245.1500000000	55099740.8340000000
2453745.0000000000	-46765793.9050000000	126853733.8400000000	55266468.5310000000	-48178078.1480000000	126933674.7700000000	54652522.5130000000	-45907465.6680000000	127675569.3700000000	54918648.8250000000
2453745.5000000000	-47979415.8430000000	126470139.6700000000	55097159.7790000000	-49405391.4440000000	126533164.4700000000	54499347.0490000000	-47136066.1300000000	127294859.3600000000	54733324.6030000000
2453746.0000000000	-49189403.6620000000	126076918.0100000000	54923539.6940000000	-50628567.7830000000	126122873.7600000000	54342030.6180000000	-48361176.0070000000	126904140.5900000000	54543783.2730000000
2453746.5000000000	-50395668.9620000000	125674094.8600000000	54745621.5200000000	-51847509.8570000000	125702842.7700000000	54180585.8200000000	-49582693.9190000000	126503439.5100000000	54350040.2540000000
2453747.0000000000	-51598123.4030000000	125261696.8600000000	54563418.8500000000	-53062120.7860000000	125273112.5800000000	54015025.5150000000	-50800518.8490000000	126092783.5700000000	54152111.2760000000
2453747.5000000000	-52796678.7070000000	124839751.1900000000	54376945.6230000000	-54272304.1320000000	124833725.2000000000	53845362.8130000000	-52014550.1460000000	125672201.1900000000	53950012.3850000000
2453748.0000000000	-53991246.6560000000	124408285.6600000000	54186216.1260000000	-55477963.9050000000	124384723.6000000000	53671611.0690000000	-53224687.5350000000	125241721.7500000000	53743759.9410000000
2453748.5000000000	-55181739.1000000000	123967328.6800000000	53991244.9940000000	-56679004.5850000000	123926151.6900000000	53493783.8830000000	-54430831.1180000000	124801375.5800000000	53533370.6200000000
2453749.0000000000	-56368067.9570000000	123516909.2600000000	53792047.2080000000	-57875331.1290000000	123458054.3200000000	53311895.0840000000	-55632881.3840000000	124351194.0000000000	53318861.4140000000
2453749.5000000000	-57550145.2160000000	123057057.0600000000	53588638.0980000000	-59066848.9880000000	122980477.3000000000	53125958.7310000000	-56830739.2110000000	123891209.2200000000	53100249.6270000000
2453750.0000000000	-58727882.9480000000	122587802.3600000000	53381033.3420000000	-60253464.1180000000	122493467.3800000000	52935989.1060000000	-58024305.8760000000	123421454.4300000000	52877552.8820000000
2453750.5000000000	-59901193.3080000000	122109176.1000000000	53169248.9620000000	-61435082.9960000000	121997072.2500000000	52742000.7010000000	-59213483.0590000000	122941963.7400000000	52650789.1120000000
2453751.0000000000	-61069988.5420000000	121621209.8700000000	52953301.3270000000	-62611612.6310000000	121491340.5600000000	52544008.2170000000	-60398172.8550000000	122452772.1500000000	52419976.5630000000
2453751.5000000000	-62234181.0010000000	121123935.9200000000	52733207.1520000000	-63782960.5810000000	120976321.9100000000	52342026.5550000000	-61578277.7770000000	121953915.6100000000	52185133.7960000000
2453752.0000000000	-63393683.1420000000	120617387.1900000000	52508983.4950000000	-64949034.9650000000	120452066.8700000000	52136070.8030000000	-62753700.7640000000	121445430.9600000000	51946279.6800000000
2453752.5000000000	-64548407.5450000000	120101597.3100000000	52280647.7550000000	-66109744.4750000000	119918626.9400000000	51926156.2330000000	-63924345.1920000000	120927355.9500000000	51703433.3950000000
2453753.0000000000	-65698266.9220000000	119576600.5900000000	52048217.6750000000	-67264998.3980000000	119376054.6000000000	51712298.2880000000	-65090114.8810000000	120399729.2000000000	51456614.4320000000
2453753.5000000000	-66843174.1250000000	119042432.0700000000	51811711.3360000000	-68414706.6210000000	118824403.2900000000	51494512.5690000000	-66250914.1000000000	119862590.2300000000	51205842.5900000000
2453754.0000000000	-67983042.1620000000	118499127.4900000000	51571147.1600000000	-69558779.6520000000	118263727.4100000000	51272814.8290000000	-67406647.5800000000	119315979.4400000000	50951137.9760000000
2453754.5000000000	-69117784.2100000000	117946723.3100000000	51326543.9030000000	-70697128.6340000000	117694082.3400000000	51047220.9540000000	-68557220.5210000000	118759938.1000000000	50692521.0030000000
2453755.0000000000	-70247313.6250000000	117385256.7300000000	51077920.6580000000	-71829665.3560000000	117115524.4300000000	50817746.9550000000	-69702538.5990000000	118194508.3300000000	50430012.3920000000
2453755.5000000000	-71371543.9600000000	116814765.6900000000	50825296.8510000000	-72956302.2720000000	116528111.0000000000	50584408.9440000000	-70842507.9770000000	117619733.1300000000	50163633.1690000000
2453756.0000000000	-72490388.9790000000	116235288.8800000000	50568692.2410000000	-74076952.5090000000	115931900.3700000000	50347223.1230000000	-71977035.3120000000	117035656.3300000000	49893404.6640000000
2453756.5000000000	-73603762.6700000000	115646865.7200000000	50308126.9130000000	-75191529.8880000000	115326951.8000000000	50106205.7590000000	-73106027.7640000000	116442322.6100000000	49619348.5140000000
2453757.0000000000	-74711579.2620000000	115049536.4300000000	50043621.2850000000	-76299948.9330000000	114713325.5500000000	49861373.1680000000	-74229393.0060000000	115839777.5000000000	49341486.6570000000
2453757.5000000000	-75813753.2430000000	114443341.9500000000	49775196.0970000000	-77402124.8820000000	114091082.8300000000	49612741.6810000000	-75347039.2320000000	115228067.3300000000	49059841.3360000000
2453758.0000000000	-76910199.3720000000	113828324.0200000000	49502872.4150000000	-78497973.7070000000	113460285.8200000000	49360327.6280000000	-76458875.1660000000	114607239.2900000000	48774435.0970000000
2453758.5000000000	-78000832.7020000000	113204525.1400000000	49226671.6270000000	-79587412.1250000000	112820997.5900000000	49104147.3040000000	-77564810.0710000000	113977341.3600000000	48485290.7890000000
2453759.0000000000	-79085568.5920000000	112571988.6000000000	48946615.4410000000	-80670357.6170000000	112173282.1400000000	48844216.9460000000	-78664753.7560000000	113338422.3400000000	48192431.5640000000
2453759.5000000000	-80164322.7290000000	111930758.4600000000	48662725.8840000000	-81746728.4510000000	111517204.3000000000	48580552.7080000000	-79758616.5880000000	112690531.8300000000	47895880.8740000000
2453760.0000000000	-81237011.1420000000	111280879.5700000000	48375025.2980000000	-82816443.7190000000	110852829.7100000000	48313170.6440000000	-80846309.4990000000	112033720.2300000000	47595662.4770000000
2453760.5000000000	-82303550.2220000000	110622397.5700000000	48083536.3450000000	-83879423.3720000000	110180224.7800000000	48042086.6950000000	-81927743.9920000000	111368038.7300000000	47291800.4320000000
2453761.0000000000	-83363856.7410000000	109955358.8900000000	47788281.9970000000	-84935588.2750000000	109499456.6000000000	47767316.6850000000	-83002832.1560000000	110693539.3000000000	46984319.1010000000
2453761.5000000000	-84417847.8670000000	109279810.7600000000	47489285.5430000000	-85984860.2630000000	108810592.9500000000	47488876.3210000000	-84071486.6660000000	110010274.6900000000	46673243.1500000000
2453762.0000000000	-85465441.1820000000	108595801.2100000000	47186570.5850000000	-87027162.2040000000	108113702.2500000000	47206781.1960000000	-85133620.7970000000	109318298.4300000000	46358597.5480000000
2453762.5000000000	-86506554.6980000000	107903379.0600000000	46880161.0370000000	-88062418.0510000000	107408853.5700000000	46921046.7870000000	-86189148.4290000000	108617664.8100000000	46040407.5670000000
2453763.0000000000	-87541106.8700000000	107202593.9400000000	46570081.1310000000	-89090552.8990000000	106696116.6300000000	46631688.4460000000	-87237984.0530000000	107908428.8800000000	45718698.7850000000
2453763.5000000000	-88569016.6090000000	106493496.2900000000	46256355.4140000000	-90111493.0180000000	105975561.8000000000	46338721.3830000000	-88280042.7800000000	107190646.4500000000	45393497.0810000000
2453764.0000000000	-89590203.2880000000	105776137.3500000000	45939008.7520000000	-91125165.8860000000	105247260.1200000000	46042160.6380000000	-89315240.3450000000	106464374.0800000000	45064828.6370000000
2453764.5000000000	-90604586.7470000000	105050569.1700000000	45618066.3330000000	-92131500.2070000000	104511283.3100000000	45742021.0530000000	-90343493.1110000000	105729669.1000000000	44732719.9340000000
2453765.0000000000	-91612087.2920000000	104316844.6100000000	45293553.6650000000	-93130425.9370000000	103767703.7200000000	45438317.2330000000	-91364718.0770000000	104986589.5600000000	44397197.7520000000
2453765.5000000000	-92612625.6930000000	103575017.3200000000	44965496.5830000000	-94121874.2940000000	103016594.3200000000	45131063.5140000000	-92378832.8810000000	104235194.2600000000	44058289.1600000000
2453766.0000000000	-93606123.1760000000	102825141.7500000000	44633921.2390000000	-95105777.7820000000	102258028.6300000000	44820273.9310000000	-93385755.8010000000	103475542.7400000000	43716021.5180000000
2453766.5000000000	-94592501.4190000000	102067273.0900000000	44298854.1040000000	-96082070.2110000000	101492080.7000000000	44505962.1890000000	-94385405.7650000000	102707695.2800000000	43370422.4620000000
2453767.0000000000	-95571682.5510000000	101301467.3300000000	43960321.9540000000	-97050686.7160000000	100718825.0200000000	44188141.6470000000	-95377702.3550000000	101931712.8700000000	43021519.9060000000
2453767.5000000000	-96543589.1560000000	100527781.1500000000	43618351.8630000000	-98011563.7870000000	99938336.4390000000	43866825.2930000000	-96362565.8100000000	101147657.2300000000	42669342.0270000000
2453768.0000000000	-97508144.2900000000	99746271.9520000000	43272971.1890000000	-98964639.2870000000	99150690.0870000000	43542025.7430000000	-97339917.0370000000	100355590.7900000000	42313917.2650000000
2453768.5000000000	-98465271.5030000000	98956997.8490000000	42924207.5610000000	-99909852.4800000000	98355961.2870000000	43213755.2290000000	-98309677.6180000000	99555576.6520000000	41955274.3150000000
2453769.0000000000	-99414894.8660000000	98160017.6200000000	42572088.8720000000	-100847144.0500000000	97554225.4610000000	42882025.6090000000	-99271769.8180000000	98747678.6440000000	41593442.1270000000
2453769.5000000000	-100356939.0100000000	97355390.7320000000	42216643.2690000000	-101776456.1200000000	96745558.0280000000	42546848.3690000000	-100226116.6000000000	97931961.2510000000	41228449.9000000000
2453770.0000000000	-101291329.1300000000	96543177.3250000000	41857899.1560000000	-102697732.2800000000	95930034.3090000000	42208234.6460000000	-101172641.6100000000	97108489.6320000000	40860327.0860000000
2453770.5000000000	-102217991.0600000000	95723438.2220000000	41495885.1850000000	-103610917.5700000000	95107729.4150000000	41866195.2440000000	-102111269.2500000000	96277329.6030000000	40489103.3910000000
2453771.0000000000	-103136851.2600000000	94896234.9300000000	41130630.2640000000	-104515958.5100000000	94278718.1460000000	41520740.6670000000	-103041924.5800000000	95438547.6340000000	40114808.7720000000
2453771.5000000000	-104047836.8200000000	94061629.6400000000	40762163.5570000000	-105412803.0900000000	93443074.8860000000	41171881.1580000000	-103964533.4400000000	94592210.8420000000	39737473.4410000000
2453772.0000000000	-104950875.5100000000	93219685.2270000000	40390514.4850000000	-106301400.7800000000	92600873.4880000000	40819626.7370000000	-104879022.3900000000	93738386.9780000000	39357127.8640000000
2453772.5000000000	-105845895.7600000000	92370465.2520000000	40015712.7280000000	-107181702.4900000000	91752187.1760000000	40463987.2630000000	-105785318.7000000000	92877144.4300000000	38973802.7610000000
2453773.0000000000	-106732826.7000000000	91514033.9580000000	39637788.2250000000	-108053660.5400000000	90897088.4330000000	40104972.4820000000	-106683350.4400000000	92008552.2100000000	38587529.1040000000
2453773.5000000000	-107611598.1300000000	90650456.2620000000	39256771.1750000000	-108917228.6800000000	90035648.9050000000	39742592.1050000000	-107573046.3800000000	91132679.9530000000	38198338.1160000000
2453774.0000000000	-108482140.5300000000	89779797.7520000000	38872692.0340000000	-109772361.9900000000	89167939.3000000000	39376855.8730000000	-108454336.0900000000	90249597.9110000000	37806261.2700000000
2453774.5000000000	-109344385.1000000000	88902124.6810000000	38485581.5140000000	-110619016.8800000000	88294029.2950000000	39007773.6440000000	-109327149.8700000000	89359376.9410000000	37411330.2810000000
2453775.0000000000	-110198263.7100000000	88017503.9550000000	38095470.5840000000	-111457150.9900000000	87413987.4540000000	38635355.4760000000	-110191418.8100000000	88462088.5090000000	37013577.1090000000
2453775.5000000000	-111043708.9600000000	87126003.1280000000	37702390.4610000000	-112286723.1600000000	86527881.1500000000	38259611.7250000000	-111047074.7600000000	87557804.6750000000	36613033.9500000000
2453776.0000000000	-111880654.1300000000	86227690.3940000000	37306372.6110000000	-113107693.3100000000	85635776.4940000000	37880553.1370000000	-111894050.3600000000	86646598.0900000000	36209733.2350000000
2453776.5000000000	-112709033.2400000000	85322634.5740000000	36907448.7470000000	-113920022.4200000000	84737738.2840000000	37498190.9580000000	-112732279.0200000000	85728541.9900000000	35803707.6250000000
2453777.0000000000	-113528781.0000000000	84410905.1110000000	36505650.8220000000	-114723672.3500000000	83833829.9580000000	37112537.0330000000	-113561694.9500000000	84803710.1880000000	35394990.0060000000
2453777.5000000000	-114339832.8500000000	83492572.0590000000	36101011.0270000000	-115518605.8200000000	82924113.5670000000	36723603.9180000000	-114382233.1300000000	83872177.0650000000	34983613.4870000000
2453778.0000000000	-115142124.9700000000	82567706.0770000000	35693561.7860000000	-116304786.2400000000	82008649.7580000000	36331404.9860000000	-115193829.3800000000	82934017.5660000000	34569611.3920000000
2453778.5000000000	-115935594.2500000000	81636378.4130000000	35283335.7570000000	-117082177.6600000000	81087497.7770000000	35935954.5360000000	-115996420.2900000000	81989307.1900000000	34153017.2590000000
2453779.0000000000	-116720178.3300000000	80698660.9020000000	34870365.8200000000	-117850744.5800000000	80160715.4870000000	35537267.8970000000	-116789943.2500000000	81038121.9830000000	33733864.8340000000
2453779.5000000000	-117495815.5700000000	79754625.9540000000	34454685.0810000000	-118610451.8900000000	79228359.4010000000	35135361.5320000000	-117574336.5100000000	80080538.5300000000	33312188.0690000000
2453780.0000000000	-118262445.1000000000	78804346.5430000000	34036326.8640000000	-119361264.7200000000	78290484.7380000000	34730253.1340000000	-118349539.0900000000	79116633.9470000000	32888021.1140000000
2453780.5000000000	-119020006.7900000000	77847896.2010000000	33615324.7050000000	-120103148.3200000000	77347145.4890000000	34321961.7140000000	-119115490.8600000000	78146485.8730000000	32461398.3170000000
2453781.0000000000	-119768441.2700000000	76885349.0080000000	33191712.3540000000	-120836067.9800000000	76398394.5020000000	33910507.6820000000	-119872132.5200000000	77170172.4600000000	32032354.2150000000
2453781.5000000000	-120507689.9300000000	75916779.5800000000	32765523.7660000000	-121559988.8700000000	75444283.5870000000	33495912.9230000000	-120619405.5900000000	76187772.3670000000	31600923.5370000000
2453782.0000000000	-121237694.9400000000	74942263.0660000000	32336793.1000000000	-122274875.9600000000	74484863.6270000000	33078200.8510000000	-121357252.4400000000	75199364.7520000000	31167141.1920000000
2453782.5000000000	-121958399.2100000000	73961875.1300000000	31905554.7110000000	-122980693.9300000000	73520184.7040000000	32657396.4640000000	-122085616.2800000000	74205029.2600000000	30731042.2740000000
2453783.0000000000	-122669746.4700000000	72975691.9530000000	31471843.1510000000	-123677407.0600000000	72550296.2390000000	32233526.3740000000	-122804441.1700000000	73204846.0170000000	30292662.0500000000
2453783.5000000000	-123371681.2200000000	71983790.2130000000	31035693.1630000000	-124364979.1800000000	71575247.1380000000	31806618.8330000000	-123513672.0300000000	72198895.6190000000	29852035.9620000000
2453784.0000000000	-124064148.7400000000	70986247.0820000000	30597139.6780000000	-125043373.6000000000	70595085.9400000000	31376703.7430000000	-124213254.6400000000	71187259.1270000000	29409199.6230000000
2453784.5000000000	-124747095.1100000000	69983140.2170000000	30156217.8060000000	-125712553.0200000000	69609860.9750000000	30943812.6450000000	-124903135.6300000000	70170018.0550000000	28964188.8100000000
2453785.0000000000	-125420467.2300000000	68974547.7470000000	29712962.8420000000	-126372479.5600000000	68619620.5220000000	30507978.7050000000	-125583262.5200000000	69147254.3610000000	28517039.4660000000
2453785.5000000000	-126084212.7900000000	67960548.2670000000	29267410.2520000000	-127023114.6600000000	67624412.9620000000	30069236.6850000000	-126253583.6800000000	68119050.4410000000	28067787.6920000000
2453786.0000000000	-126738280.3100000000	66941220.8290000000	28819595.6780000000	-127664419.1200000000	66624286.9360000000	29627622.8910000000	-126914048.3800000000	67085489.1150000000	27616469.7490000000
2453786.5000000000	-127382619.1100000000	65916644.9300000000	28369554.9270000000	-128296353.0700000000	65619291.4880000000	29183175.1280000000	-127564606.7500000000	66046653.6240000000	27163122.0510000000
2453787.0000000000	-128017179.3600000000	64886900.5040000000	27917323.9740000000	-128918875.9900000000	64609476.2120000000	28735932.6290000000	-128205209.8400000000	65002627.6180000000	26707781.1650000000
2453787.5000000000	-128641912.0600000000	63852067.9170000000	27462938.9550000000	-129531946.7600000000	63594891.3810000000	28285935.9790000000	-128835809.5500000000	63953495.1480000000	26250483.8070000000
2453788.0000000000	-129256769.0300000000	62812227.9480000000	27006436.1630000000	-130135523.6500000000	62575588.0730000000	27833227.0430000000	-129456358.7100000000	62899340.6570000000	25791266.8400000000
2453788.5000000000	-129861702.9600000000	61767461.7930000000	26547852.0490000000	-130729564.3900000000	61551618.2830000000	27377848.8660000000	-130066811.0400000000	61840248.9700000000	25330167.2720000000
2453789.0000000000	-130456667.3800000000	60717851.0440000000	26087223.2130000000	-131314026.2200000000	60523035.0230000000	26919845.5910000000	-130667121.1400000000	60776305.2900000000	24867222.2510000000
2453789.5000000000	-131041616.7000000000	59663477.6870000000	25624586.4090000000	-131888865.9600000000	59489892.4130000000	26459262.3560000000	-131257244.5400000000	59707595.1870000000	24402469.0680000000
2453790.0000000000	-131616506.1700000000	58604424.0950000000	25159978.5360000000	-132454040.0900000000	58452245.7530000000	25996145.2010000000	-131837137.6700000000	58634204.5900000000	23935945.1470000000
2453790.5000000000	-132181291.9400000000	57540773.0120000000	24693436.6390000000	-133009504.8000000000	57410151.5840000000	25530540.9650000000	-132406757.8700000000	57556219.7830000000	23467688.0500000000
2453791.0000000000	-132735931.0100000000	56472607.5560000000	24224997.9080000000	-133555216.0700000000	56363667.7450000000	25062497.1920000000	-132966063.4000000000	56473727.3920000000	22997735.4640000000
2453791.5000000000	-133280381.3100000000	55400011.2030000000	23754699.6750000000	-134091129.8100000000	55312853.4030000000	24592062.0330000000	-133515013.4200000000	55386814.3840000000	22526125.2070000000
2453792.0000000000	-133814601.6200000000	54323067.7880000000	23282579.4110000000	-134617201.8600000000	54257769.0800000000	24119284.1550000000	-134053568.0300000000	54295568.0560000000	22052895.2150000000
2453792.5000000000	-134338551.6400000000	53241861.4950000000	22808674.7300000000	-135133388.1700000000	53198476.6700000000	23644212.6510000000	-134581688.2200000000	53200076.0330000000	21578083.5420000000
2453793.0000000000	-134852191.9400000000	52156476.8550000000	22333023.3840000000	-135639644.8300000000	52135039.4380000000	23166896.9560000000	-135099335.9200000000	52100426.2530000000	21101728.3500000000
2453793.5000000000	-135355484.0200000000	51066998.7430000000	21855663.2620000000	-136135928.2000000000	51067522.0200000000	22687386.7760000000	-135606473.9800000000	50996706.9670000000	20623867.9040000000
2453794.0000000000	-135848390.2500000000	49973512.3740000000	21376632.3890000000	-136622194.9600000000	49995990.4070000000	22205732.0160000000	-136103066.1700000000	49889006.7250000000	20144540.5640000000
2453794.5000000000	-136330873.8900000000	48876103.2970000000	20895968.9210000000	-137098402.2300000000	48920511.9290000000	21721982.7240000000	-136589077.1800000000	48777414.3700000000	19663784.7810000000
2453795.0000000000	-136802899.0800000000	47774857.3930000000	20413711.1410000000	-137564507.6500000000	47841155.2300000000	21236189.0460000000	-137064472.6300000000	47662019.0250000000	19181639.0860000000
2453795.5000000000	-137264430.8300000000	46669860.8680000000	19929897.4500000000	-138020469.4500000000	46757990.2400000000	20748401.1950000000	-137529219.1000000000	46542910.0840000000	18698142.0850000000
2453796.0000000000	-137715435.0100000000	45561200.2370000000	19444566.3590000000	-138466246.5100000000	45671088.1500000000	20258669.4300000000	-137983284.0700000000	45420177.1970000000	18213332.4620000000
2453796.5000000000	-138155878.3600000000	44448962.3150000000	18957756.4810000000	-138901798.4100000000	44580521.3800000000	19767044.0530000000	-138426635.9700000000	44293910.2640000000	17727248.9640000000
2453797.0000000000	-138585728.4400000000	43333234.2020000000	18469506.5180000000	-139327085.4800000000	43486363.5480000000	19273575.4180000000	-138859244.1700000000	43164199.4190000000	17239930.4120000000
2453797.5000000000	-139004953.7200000000	42214103.2610000000	17979855.2570000000	-139742068.8200000000	42388689.4370000000	18778313.9360000000	-139281079.0100000000	42031135.0210000000	16751415.6890000000
2453798.0000000000	-139413523.4900000000	41091657.1060000000	17488841.5610000000	-140146710.2500000000	41287574.9500000000	18281310.0830000000	-139692111.7500000000	40894807.6480000000	16261743.7450000000
2453798.5000000000	-139811407.9400000000	39965983.5830000000	16996504.3630000000	-140540972.3400000000	40183097.0710000000	17782614.3950000000	-140092314.6000000000	39755308.0820000000	15770953.5940000000
2453799.0000000000	-140198578.1600000000	38837170.7620000000	16502882.6690000000	-140924818.3600000000	39075333.8020000000	17282277.4340000000	-140481660.7300000000	38612727.3030000000	15279084.3130000000
2453799.5000000000	-140575006.1300000000	37705306.9230000000	16008015.5540000000	-141298212.2800000000	37964364.1070000000	16780349.7420000000	-140860124.2600000000	37467156.4860000000	14786175.0400000000
2453800.0000000000	-140940664.7300000000	36570480.5510000000	15511942.1630000000	-141661118.7800000000	36850267.8440000000	16276881.7750000000	-141227680.2600000000	36318686.9840000000	14292264.9710000000
2453800.5000000000	-141295527.7800000000	35432780.3270000000	15014701.7090000000	-142013503.2900000000	35733125.7000000000	15771923.8430000000	-141584304.7700000000	35167410.3290000000	13797393.3580000000
2453801.0000000000	-141639570.0200000000	34292295.1270000000	14516333.4770000000	-142355332.0300000000	34613019.1340000000	15265526.0440000000	-141929974.7500000000	34013418.2200000000	13301599.5040000000
2453801.5000000000	-141972767.1200000000	33149114.0090000000	14016876.8190000000	-142686572.0700000000	33490030.3190000000	14757738.2310000000	-142264668.1300000000	32856802.5170000000	12804922.7590000000
2453802.0000000000	-142295095.6600000000	32003326.2150000000	13516371.1560000000	-143007191.3900000000	32364242.0960000000	14248609.9800000000	-142588363.8000000000	31697655.2310000000	12307402.5160000000
2453802.5000000000	-142606533.1900000000	30855021.1650000000	13014855.9720000000	-143317158.9400000000	31235737.9310000000	13738190.5850000000	-142901041.6000000000	30536068.5210000000	11809078.2090000000
2453803.0000000000	-142907058.1700000000	29704288.4470000000	12512370.8150000000	-143616444.6600000000	30104601.8800000000	13226529.0550000000	-143202682.3100000000	29372134.6800000000	11309989.3020000000
2453803.5000000000	-143196649.9700000000	28551217.8120000000	12008955.2920000000	-143905019.5200000000	28970918.5510000000	12713674.1220000000	-143493267.6800000000	28205946.1320000000	10810175.2900000000
2453804.0000000000	-143475288.9300000000	27395899.1710000000	11504649.0670000000	-144182855.5500000000	27834773.0780000000	12199674.2550000000	-143772780.4000000000	27037595.4200000000	10309675.6900000000
2453804.5000000000	-143742956.2800000000	26238422.5820000000	10999491.8540000000	-144449925.8400000000	26696251.0830000000	11684577.6680000000	-144041204.1200000000	25867175.1990000000	9808530.0383000000
2453805.0000000000	-143999634.1900000000	25078878.2500000000	10493523.4170000000	-144706204.5500000000	25555438.6540000000	11168432.3350000000	-144298523.4400000000	24694778.2280000000	9306777.8852000000
2453805.5000000000	-144245305.7600000000	23917356.5120000000	9986783.5621000000	-144951666.9000000000	24412422.3150000000	10651286.0020000000	-144544723.9200000000	23520497.3600000000	8804458.7895000000
2453806.0000000000	-144479954.9900000000	22753947.8340000000	9479312.1365000000	-145186289.2000000000	23267288.9980000000	10133186.1930000000	-144779792.0400000000	22344425.5330000000	8301612.3136000000
2453806.5000000000	-144703566.8200000000	21588742.8010000000	8971149.0217000000	-145410048.8000000000	22120126.0210000000	9614180.2236000000	-145003715.2800000000	21166655.7640000000	7798278.0194000000
2453807.0000000000	-144916127.1000000000	20421832.1080000000	8462334.1306000000	-145622924.1400000000	20971021.0590000000	9094315.2041000000	-145216482.0300000000	19987281.1360000000	7294495.4630000000
2453807.5000000000	-145117622.6000000000	19253306.5540000000	7952907.4020000000	-145824894.7100000000	19820062.1250000000	8573638.0496000000	-145418081.6500000000	18806394.7910000000	6790304.1905000000
2453808.0000000000	-145308040.9900000000	18083257.0330000000	7442908.7969000000	-146015941.0400000000	18667337.5440000000	8052195.4839000000	-145608504.4500000000	17624089.9210000000	6285743.7337000000
2453808.5000000000	-145487370.8700000000	16911774.5230000000	6932378.2938000000	-146196044.7400000000	17512935.9310000000	7530034.0450000000	-145787741.6900000000	16440459.7590000000	5780853.6053000000
2453809.0000000000	-145655601.7300000000	15738950.0810000000	6421355.8842000000	-146365188.4400000000	16356946.1720000000	7007200.0892000000	-145955785.5700000000	15255597.5680000000	5275673.2952000000
2453809.5000000000	-145812724.0000000000	14564874.8290000000	5909881.5684000000	-146523355.8100000000	15199457.4030000000	6483739.7949000000	-146112629.2400000000	14069596.6350000000	4770242.2663000000
2453810.0000000000	-145958729.0000000000	13389639.9510000000	5397995.3509000000	-146670531.5700000000	14040558.9900000000	5959699.1658000000	-146258266.8000000000	12882550.2610000000	4264599.9506000000
2453810.5000000000	-146093608.9600000000	12213336.6810000000	4885737.2361000000	-146806701.4300000000	12880340.5090000000	5435124.0339000000	-146392693.3200000000	11694551.7490000000	3758785.7457000000
2453811.0000000000	-146217357.0200000000	11036056.2930000000	4373147.2244000000	-146931852.1800000000	11718891.7290000000	4910060.0621000000	-146515904.7800000000	10505694.3980000000	3252839.0110000000
2453811.5000000000	-146329967.2300000000	9857890.0936000000	3860265.3073000000	-147045971.5700000000	10556302.5950000000	4384552.7462000000	-146627898.1300000000	9316071.4956000000	2746799.0644000000
2453812.0000000000	-146431434.5200000000	8678929.4126000000	3347131.4639000000	-147149048.4000000000	9392663.2090000000	3858647.4171000000	-146728671.2600000000	8125776.3032000000	2240705.1793000000
